City,District,OBJECTID,REPORTYEAR,REPORTDATE,ADDRESS,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,District 2,5208,2020,2020-09-17,16XX 30TH,2075832,STOLEN,750,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069511.25371116,1248698.01801794
BOULDER,District 5,5209,2020,2020-09-17,10XX E MOORHEAD CIR,2075833,STOLEN,750,No,Online Report - No Call Disposition,Online Report - No Call Number,3074044.6584169,1235583.36119345
BOULDER,District 4,5210,2020,2020-09-17,9XX 28TH,2075834,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067923.36454171,1244984.91340889
BOULDER,District 2,5211,2020,2020-09-17,64XX ARAPAHOE RD,2008894,STOLEN,100,No,RB-Report,BPD200917-071365,3082951.49734982,1248308.51831631
BOULDER,District 2,5212,2020,2020-09-17,28XX 29TH ST,2075845,STOLEN,355,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068344.42530522,1253166.05076265
BOULDER,District 1,5213,2020,2020-09-18,15XX PINE,2075854,STOLEN,2600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062804.86507883,1250639.28712662
BOULDER,District 2,5214,2020,2020-09-18,37XX CANFIELD,2075856,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3072033.51183034,1258350.34516236
BOULDER,District 4,5215,2020,2020-09-18,5XX 30TH,2075858,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069248.81087176,1242236.61471475
BOULDER,District 4,5216,2020,2020-09-18,30XX BASELINE RD,2075861,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069214.78378998,1242896.7617724
BOULDER,District 1,5217,2020,2020-09-18,12XX YELLOW PINE AVE,2075864,STOLEN,1100,No,Online Report - No Call Disposition,Online Report - No Call Number,3061057.89860349,1264603.9345285
BOULDER,District 3,5218,2020,2020-09-18,18XX PEARL,2075870,RECOVERED,1500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063996.86488633,1250201.537076
BOULDER,District 3,5219,2020,2020-09-18,VALID ADDRESS UNAVAILABLE,2075871,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 1,5220,2020,2020-09-19,29XX SHADY HOLLOW W,2075874,STOLEN,750,No,Online Report - No Call Disposition,Online Report - No Call Number,3067038.59245607,1253341.81093986
BOULDER,District 3M,5221,2020,2020-09-19,VALID ADDRESS UNAVAILABLE,2075879,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,5222,2020,2020-09-19,28XX SUNDOWN,2075884,STOLEN,750,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067863.94256561,1246575.39514256
BOULDER,District 3C,5223,2020,2020-09-19,29XX AURORA,2075885,STOLEN,150,No,Online Report - No Call Disposition,Online Report - No Call Number,3068579.36432847,1244493.03810631
BOULDER,District 3C,5224,2020,2020-09-19,20XX GOSS,2075887,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3064907.6250998,1248790.14505514
BOULDER,District 4,5225,2020,2020-09-19,28XX BASELINE,2075888,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068332.36422798,1242882.66363048
BOULDER,District 3C,5226,2020,2020-09-20,20XX GOSS,2009045,STOLEN,325,Yes,RB-Report,BPD200921-072714,3064907.6250998,1248790.14505514
BOULDER,District 3M,5227,2020,2020-09-20,18XX 14TH,2075889,STOLEN,50,0,Online Report - No Call Disposition,Online Report - No Call Number,3062613.61487823,1249136.16232149
BOULDER,District 2,5228,2020,2020-09-20,31XX IRON FORGE,2075892,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069335.56736765,1252908.6595281
BOULDER,District 3,5229,2020,2020-09-20,21XX CANYON,2075893,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3065296.3648149,1249325.41253996
BOULDER,District 3C,5230,2020,2020-09-20,10XX 13TH ST,2009017,STOLEN,300,Yes,RB-Report,BPD200920-072416,3062673.37619512,1245409.46302126
BOULDER,District 4,5231,2020,2020-09-21,6XX MANHATTAN,2075896,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3075565.69553137,1242788.27817848
BOULDER,District 3C,5232,2020,2020-09-21,7XX 15TH,2075901,STOLEN,4000,No,Online Report - No Call Disposition,Online Report - No Call Number,3063292.05528278,1243322.66336073
BOULDER,District 3C,5233,2020,2020-09-21,7XX 15TH,2075901,STOLEN,8000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063292.05528278,1243322.66336073
BOULDER,District 1,5234,2020,2020-09-22,30XX JEFFERSON,2075924,STOLEN,9000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061710.36503456,1254168.66136549
BOULDER,District 1,5235,2020,2020-09-22,30XX JEFFERSON,2075924,STOLEN,4300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061710.36503456,1254168.66136549
BOULDER,District 3,5236,2020,2020-09-22,23XX SOUTH,2075907,STOLEN,620.4,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066022.36448685,1249901.53716275
BOULDER,District 4,5237,2020,2020-09-22,29XX AURORA,2075909,STOLEN,900,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 3,5238,2020,2020-09-22,5XX ARAPAHOE,2075910,STOLEN,3300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3059116.61559093,1247541.91248706
BOULDER,District 5,5239,2020,2020-09-22,36XX TABLE MESA,2075911,STOLEN,4916,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069676.7871907,1236909.79718399
BOULDER,District 3,5240,2020,2020-09-22,23XX SOUTH,2075913,RECOVERED,1200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066022.36448685,1249901.53716275
BOULDER,District 2,5241,2020,2020-09-22,19XX 30TH,2075915,STOLEN,2100,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068871.45547551,1250620.17959923
BOULDER,District 3C,5242,2020,2020-09-23,17XX 13TH,2009097,STOLEN,2000,No,RB-Report,BPD200923-073022,3062382.81219427,1248295.09950373
BOULDER,District 5,5243,2020,2020-09-23,27XX MOORHEAD,2075917,STOLEN,650,No,Online Report - No Call Disposition,Online Report - No Call Number,3067445.94918556,1242265.04220331
